Image Name,BLIP Caption,Goal_1,Goal_2,Goal_3,TF-IDF_Goal_1,TF-IDF_Goal_2,TF-IDF_Goal_3,SBERT_Goal_1,SBERT_Goal_2,SBERT_Goal_3,Image-Goal_1,Image-Goal_2,Image-Goal_3,Goal 1 Label,Goal 2 Label,Goal 3 Label
59.jpg,a man in a lab looking at a microscope,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,-0.048228584,0.055081535,-0.06799612,0.208740234375,0.203369140625,0.174560546875,0,0,0
60.png,a woman standing in front of a whiteboard,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,-0.003490528,-0.015651913,0.009084253,0.1854248046875,0.1815185546875,0.181396484375,0,0,0
61.jpg,a man holding a sign that says act with integrity,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0316335858986237,0.0268068507241943,0.0264564186031805,-0.0072989576,-0.030018615,-0.08880154,0.167724609375,0.1640625,0.1815185546875,0,0,0
62.jpg,a man and woman sitting at a table with a laptop,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0832677266152056,0.0703499636567821,0.0276050210149348,-0.051867157,-0.0018313127,-0.054597825,0.1885986328125,0.1715087890625,0.178955078125,0,0,0
63.jpg,a group of people sitting around a table,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,-0.048341066,-0.047997087,-0.034762923,0.1883544921875,0.1845703125,0.181884765625,0,0,0
64.jpg,a woman in a hija,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,0.01631361,-0.011052379,-0.0016131289,0.186279296875,0.1868896484375,0.1563720703125,0,0,0
65.jpg,a doctor and patient looking at a tablet,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0550981487240201,0.0466397390303564,0.0,-0.07459805,-0.034085587,-0.051797718,0.1961669921875,0.177978515625,0.173828125,0,0,0
66.jpg,a woman holding a cup in her hands,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,-0.081415266,-0.08558975,0.03841447,0.204833984375,0.1973876953125,0.1973876953125,0,0,0
67.jpg,a woman getting her hair done by a hairdre,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0695205801535151,0.0585720233039856,0.0577842827021195,0.045384564,0.039811987,0.026679829,0.195556640625,0.21044921875,0.181884765625,0,0,0
68.jpg,two men in suits shaking hands,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,-0.0510669,-0.054302573,-0.011673452,0.183837890625,0.1961669921875,0.1737060546875,0,0,0
69.jpg,a group of people holding hands in a circle,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,-0.0809728,-0.07674849,-0.013993669,0.197265625,0.1951904296875,0.18994140625,0,0,0
70.jpg,a group of people riding bikes on a road,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,-0.017425,-0.03891535,-0.019414043,0.1971435546875,0.215576171875,0.211669921875,0,0,0
71.jpg,a person holding a plant in their hand,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,-0.094242185,-0.044629604,-0.04766185,0.2021484375,0.2225341796875,0.199951171875,0,1,0
72.jpg,a young girl holding a plant in her hands,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,-0.03673566,0.036255196,-0.022165434,0.206298828125,0.2210693359375,0.230712890625,0,1,0
73.jpg,a man and a young boy are looking at themselvess in a mirror,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0417730924222802,0.0353602829529688,0.0,0.049384385,0.035672903,-0.044556037,0.1695556640625,0.1605224609375,0.169921875,0,0,0
74.jpg,a woman and child wearing pink towels,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0550981487240201,0.0466397390303564,0.0,0.05049248,-0.006497056,0.006295109,0.1785888671875,0.1923828125,0.1822509765625,0,0,0
75.jpg,a group of people posing for a picture,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,-0.024340738,0.039167617,-0.027738571,0.195068359375,0.1788330078125,0.1541748046875,0,0,0
76.jpg,a man in a lab coat and gloves,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0550981487240201,0.0466397390303564,0.0,-0.06439525,-0.028711192,-0.09796709,0.2135009765625,0.2061767578125,0.1771240234375,0,0,0
77.jpg,a woman is putting a bottle of water to another woman,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.1050308205447323,0.025431441,0.007463344,0.17707168,0.2142333984375,0.186279296875,0.1971435546875,0,0,0
78.jpg,two people sitting on a couch looking at a laptop,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,-0.05783746,0.025978317,-0.041276637,0.1961669921875,0.182373046875,0.186767578125,0,0,0
79.jpg,a factory with lots of machines and equipment,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0903009507126665,0.0762920864906728,0.029936684276385,0.08643181,0.040706515,-0.06830685,0.2279052734375,0.20751953125,0.1890869140625,1,0,0
80.jpg,a man in a blue shirt and tie is talking to a woman,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0417730924222802,0.0353602829529688,0.0,-0.028694233,0.0724164,-0.0061082244,0.1878662109375,0.1727294921875,0.1646728515625,0,0,0
81.jpg,a woman giving a presentation to a group of people,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,-0.046289664,-0.0018842369,-0.06265412,0.1783447265625,0.177001953125,0.1754150390625,0,0,0
82.jpg,a close up of a wooden surface,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,0.010970052,-0.009721681,-0.025299544,0.208740234375,0.195556640625,0.2032470703125,0,0,0
83.jpg,a person in a lab holding a pipe,"By 2020, total hazardous and nonhazardous waste will be reduced by 15% compared with the 2012 baseline","By 2020, greenhouse gas emissions (Total Scope 1 and Scope 2) will be reduced by 20% compared with the 2012 baseline","By 2020, total water withdrawal (excluding non-contact cooling water) will be reduced by 5% compared with the 2012 baseline.",0.0,0.0,0.0,0.027693102,0.014752503,0.03566553,0.2418212890625,0.2032470703125,0.1845703125,1,0,0
